657722.573186002,2973938.247693681,56.359000000,-0.180000000,0.710000000,-0.010000000,-0.000237626,-0.000206239,-0.991971822,0.126458710
657722.573116583,2973938.253232812,56.359000000,-0.180000000,0.710000000,-0.010000000,-0.000248662,-0.000119673,-0.991971836,0.126458689
657722.573047164,2973938.258771942,56.358000000,-0.180000000,0.720000000,-0.010000000,-0.000248662,-0.000119673,-0.991971836,0.126458689
657722.568010518,2973938.264248822,56.358000000,-0.190000000,0.720000000,-0.010000000,-0.000248672,-0.000119651,-0.991982868,0.126372123
657722.562973871,2973938.269725701,56.358000000,-0.190000000,0.730000000,-0.010000000,-0.000162106,-0.000108623,-0.991982888,0.126372117
657722.562835033,2973938.280803963,56.358000000,-0.200000000,0.730000000,0.000000000,-0.000173134,-0.000022056,-0.991982894,0.126372103
657722.562765614,2973938.286343093,56.358000000,-0.200000000,0.740000000,-0.010000000,-0.000173134,-0.000022056,-0.991982894,0.126372103
657722.562696195,2973938.291882224,56.358000000,-0.200000000,0.740000000,-0.010000000,-0.000173134,-0.000022056,-0.991982894,0.126372103
657722.557590131,2973938.302898234,56.358000000,-0.200000000,0.750000000,0.000000000,-0.000173134,-0.000022056,-0.991982894,0.126372103
657722.552553485,2973938.308375114,56.358000000,-0.200000000,0.760000000,0.000000000,-0.000173134,-0.000022056,-0.991982894,0.126372103
657722.552484066,2973938.313914244,56.358000000,-0.200000000,0.760000000,0.000000000,-0.000173134,-0.000022056,-0.991982894,0.126372103
657722.552345228,2973938.324992506,56.358000000,-0.200000000,0.770000000,0.010000000,-0.000162106,-0.000108623,-0.991982888,0.126372117
657722.552206391,2973938.336070768,56.358000000,-0.190000000,0.780000000,0.000000000,-0.000162106,-0.000108623,-0.991982888,0.126372117
657722.547169745,2973938.341547647,56.358000000,-0.190000000,0.780000000,0.000000000,-0.000075547,-0.000097588,-0.991993924,0.126285544
657722.542133100,2973938.347024526,56.358000000,-0.200000000,0.790000000,0.000000000,-0.000064527,-0.000184156,-0.991993912,0.126285550
657722.541994262,2973938.358102787,56.358000000,-0.200000000,0.790000000,0.000000000,-0.000064527,-0.000184156,-0.991993912,0.126285550
657722.541924843,2973938.363641918,56.358000000,-0.210000000,0.790000000,0.000000000,-0.000053506,-0.000270724,-0.991993892,0.126285555
657722.541855424,2973938.369181049,56.358000000,-0.210000000,0.800000000,0.000000000,-0.000042486,-0.000357292,-0.991993865,0.126285559
657722.536749359,2973938.380197058,56.358000000,-0.210000000,0.810000000,0.000000000,-0.000031465,-0.000443859,-0.991993830,0.126285563
657722.531643295,2973938.391213069,56.358000000,-0.210000000,0.810000000,0.000000000,-0.000020445,-0.000530427,-0.991993787,0.126285565
657722.531573876,2973938.396752199,56.358000000,-0.200000000,0.820000000,0.000000000,-0.000009478,-0.000616994,-0.992004754,0.126198998
657722.531504457,2973938.402291330,56.358000000,-0.200000000,0.830000000,-0.010000000,0.000099116,-0.000779119,-0.992004644,0.126198930
657722.531365619,2973938.413369592,56.358000000,-0.200000000,0.830000000,-0.020000000,0.000110129,-0.000865688,-0.992004572,0.126198921
657722.526259554,2973938.424385602,56.358000000,-0.200000000,0.840000000,-0.020000000,0.000121142,-0.000952256,-0.992004493,0.126198911
657722.521222908,2973938.429862481,56.358000000,-0.200000000,0.840000000,-0.020000000,0.000132065,-0.001038836,-0.992015415,0.126112331
657722.521153489,2973938.435401611,56.357000000,-0.210000000,0.850000000,-0.020000000,0.000154075,-0.001211976,-0.992015218,0.126112306
657722.521014651,2973938.446479873,56.357000000,-0.210000000,0.850000000,-0.020000000,0.000165081,-0.001298545,-0.992015109,0.126112292
657722.515908587,2973938.457495883,56.357000000,-0.210000000,0.860000000,-0.020000000,0.000176086,-0.001385115,-0.992014992,0.126112277
657722.510871941,2973938.462972762,56.356000000,-0.210000000,0.860000000,-0.030000000,0.000187091,-0.001471685,-0.992014867,0.126112261
657722.510802522,2973938.468511893,56.356000000,-0.210000000,0.870000000,-0.030000000,0.000197961,-0.001558272,-0.992025737,0.126025674
657722.510663684,2973938.479590155,56.356000000,-0.220000000,0.880000000,-0.020000000,0.000208959,-0.001644842,-0.992025597,0.126025656
657722.510524846,2973938.490668416,56.356000000,-0.220000000,0.880000000,-0.020000000,0.000219956,-0.001731413,-0.992025450,0.126025638
657722.505418782,2973938.501684426,56.356000000,-0.220000000,0.880000000,-0.020000000,0.000230954,-0.001817983,-0.992025295,0.126025618
657722.500382138,2973938.507161305,56.355000000,-0.230000000,0.890000000,-0.010000000,0.000241952,-0.001904554,-0.992025132,0.126025597
657722.500312719,2973938.512700436,56.355000000,-0.230000000,0.900000000,0.000000000,0.000241952,-0.001904554,-0.992025132,0.126025597
657722.500173881,2973938.523778697,56.355000000,-0.230000000,0.900000000,0.000000000,0.000252950,-0.001991124,-0.992024962,0.126025576
657722.495067816,2973938.534794708,56.355000000,-0.230000000,0.910000000,0.000000000,0.000263948,-0.002077695,-0.992024785,0.126025553
657722.489961751,2973938.545810718,56.355000000,-0.230000000,0.920000000,0.010000000,0.000263766,-0.002077718,-0.992035779,0.125938982
657722.489822913,2973938.556888979,56.355000000,-0.220000000,0.920000000,0.010000000,0.000188185,-0.002175280,-0.992035566,0.125939147
657722.489753494,2973938.562428110,56.356000000,-0.220000000,0.930000000,0.000000000,0.000188185,-0.002175280,-0.992035566,0.125939147
657722.484716849,2973938.567904989,56.356000000,-0.220000000,0.930000000,0.000000000,0.000199175,-0.002261851,-0.992035372,0.125939130
657722.479610784,2973938.578921000,56.356000000,-0.230000000,0.940000000,0.010000000,0.000199175,-0.002261851,-0.992035372,0.125939130
657722.479471946,2973938.589999261,56.356000000,-0.230000000,0.940000000,0.010000000,0.000198978,-0.002261868,-0.992046359,0.125852558
657722.479333109,2973938.601077522,56.356000000,-0.230000000,0.950000000,0.000000000,0.000112406,-0.002272851,-0.992046322,0.125852753
657722.479194270,2973938.612155784,56.356000000,-0.230000000,0.950000000,0.000000000,0.000112406,-0.002272851,-0.992046322,0.125852753
657722.474157625,2973938.617632663,56.356000000,-0.230000000,0.950000000,0.000000000,0.000112406,-0.002272851,-0.992046322,0.125852753
657722.469120979,2973938.623109543,56.356000000,-0.240000000,0.960000000,-0.010000000,0.000198978,-0.002261868,-0.992046359,0.125852558
657722.468982141,2973938.634187804,56.356000000,-0.250000000,0.960000000,-0.010000000,0.000198978,-0.002261868,-0.992046359,0.125852558
657722.468843303,2973938.645266065,56.356000000,-0.240000000,0.960000000,-0.020000000,0.000198978,-0.002261868,-0.992046359,0.125852558
657722.463737239,2973938.656282076,56.355000000,-0.250000000,0.970000000,-0.020000000,0.000198978,-0.002261868,-0.992046359,0.125852558
657722.458631176,2973938.667298086,56.355000000,-0.240000000,0.970000000,-0.020000000,0.000198978,-0.002261868,-0.992046359,0.125852558
657722.458492337,2973938.678376347,56.355000000,-0.240000000,0.980000000,-0.020000000,0.000187995,-0.002175296,-0.992046552,0.125852575
657722.458353500,2973938.689454609,56.354000000,-0.240000000,0.980000000,-0.020000000,0.000274568,-0.002164313,-0.992046580,0.125852387
657722.453247435,2973938.700470619,56.354000000,-0.240000000,0.990000000,-0.020000000,0.000274568,-0.002164313,-0.992046580,0.125852387
657722.448210790,2973938.705947499,56.354000000,-0.240000000,1.000000000,-0.020000000,0.000263585,-0.002077741,-0.992046765,0.125852410
657722.448141371,2973938.711486629,56.354000000,-0.240000000,1.000000000,-0.020000000,0.000263585,-0.002077741,-0.992046765,0.125852410
657722.448002533,2973938.722564890,56.354000000,-0.240000000,1.000000000,-0.020000000,0.000252602,-0.001991169,-0.992046943,0.125852433
657722.442896468,2973938.733580900,56.353000000,-0.250000000,1.010000000,-0.010000000,0.000252602,-0.001991169,-0.992046943,0.125852433
657722.437790404,2973938.744596911,56.353000000,-0.250000000,1.010000000,-0.010000000,0.000241620,-0.001904596,-0.992047113,0.125852454
657722.437651566,2973938.755675172,56.353000000,-0.260000000,1.010000000,-0.010000000,0.000241620,-0.001904596,-0.992047113,0.125852454
657722.437512728,2973938.766753433,56.353000000,-0.270000000,1.020000000,-0.010000000,0.000241620,-0.001904596,-0.992047113,0.125852454
657722.432406664,2973938.777769444,56.353000000,-0.270000000,1.020000000,0.000000000,0.000230637,-0.001818024,-0.992047275,0.125852475
657722.427300599,2973938.788785453,56.353000000,-0.270000000,1.030000000,-0.010000000,0.000230637,-0.001818024,-0.992047275,0.125852475
657722.427161762,2973938.799863715,56.353000000,-0.270000000,1.030000000,-0.010000000,0.000219654,-0.001731451,-0.992047430,0.125852495
657722.422055697,2973938.810879725,56.353000000,-0.260000000,1.040000000,-0.010000000,0.000208672,-0.001644879,-0.992047577,0.125852513
657722.416949633,2973938.821895735,56.353000000,-0.250000000,1.040000000,-0.020000000,0.000208672,-0.001644879,-0.992047577,0.125852513
657722.416810795,2973938.832973997,56.352000000,-0.250000000,1.040000000,-0.020000000,0.000197689,-0.001558306,-0.992047717,0.125852531
657722.416741376,2973938.838513128,56.352000000,-0.250000000,1.050000000,-0.020000000,0.000186706,-0.001471734,-0.992047849,0.125852548
657722.411704731,2973938.843990006,56.352000000,-0.250000000,1.050000000,-0.020000000,0.000186706,-0.001471734,-0.992047849,0.125852548
657722.406598667,2973938.855006016,56.352000000,-0.260000000,1.050000000,-0.020000000,0.000262296,-0.001374178,-0.992047986,0.125852442
657722.406459829,2973938.866084278,56.351000000,-0.270000000,1.050000000,-0.020000000,0.000251313,-0.001287606,-0.992048102,0.125852465
657722.406320991,2973938.877162540,56.351000000,-0.280000000,1.060000000,-0.020000000,0.000251201,-0.001287628,-0.992059081,0.125765892
657722.401214927,2973938.888178550,56.351000000,-0.280000000,1.060000000,-0.020000000,0.000240226,-0.001201054,-0.992059189,0.125765913
657722.396108862,2973938.899194560,56.351000000,-0.280000000,1.060000000,-0.020000000,0.000240331,-0.001201033,-0.992048210,0.125852486
657722.395970024,2973938.910272821,56.350000000,-0.280000000,1.070000000,-0.010000000,0.000315920,-0.001103478,-0.992048312,0.125852407
657722.390863960,2973938.921288831,56.350000000,-0.290000000,1.070000000,-0.010000000,0.000315920,-0.001103478,-0.992048312,0.125852407
657722.385757896,2973938.932304841,56.350000000,-0.290000000,1.070000000,0.000000000,0.000304938,-0.001016906,-0.992048405,0.125852434
657722.385619058,2973938.943383103,56.350000000,-0.290000000,1.080000000,0.000000000,0.000304938,-0.001016906,-0.992048405,0.125852434
657722.385480220,2973938.954461365,56.350000000,-0.290000000,1.080000000,0.000000000,0.000304938,-0.001016906,-0.992048405,0.125852434
657722.380374156,2973938.965477374,56.351000000,-0.280000000,1.090000000,0.000000000,0.000304938,-0.001016906,-0.992048405,0.125852434
657722.375268093,2973938.976493384,56.351000000,-0.270000000,1.090000000,0.000000000,0.000304849,-0.001016932,-0.992059384,0.125765861
657722.375129255,2973938.987571646,56.351000000,-0.270000000,1.100000000,0.000000000,0.000304849,-0.001016932,-0.992059384,0.125765861
657722.370023191,2973938.998587656,56.351000000,-0.270000000,1.100000000,0.000000000,0.000315824,-0.001103506,-0.992059291,0.125765834
657722.364917126,2973939.009603666,56.351000000,-0.280000000,1.100000000,0.000000000,0.000315824,-0.001103506,-0.992059291,0.125765834
657722.364778288,2973939.020681927,56.351000000,-0.280000000,1.100000000,0.000000000,0.000326799,-0.001190079,-0.992059191,0.125765806
657722.364639450,2973939.031760189,56.351000000,-0.290000000,1.100000000,0.000000000,0.000326799,-0.001190079,-0.992059191,0.125765806
657722.359533386,2973939.042776199,56.350000000,-0.290000000,1.110000000,-0.010000000,0.000337774,-0.001276653,-0.992059084,0.125765777
657722.354427322,2973939.053792209,56.350000000,-0.290000000,1.110000000,-0.010000000,0.000348750,-0.001363226,-0.992058968,0.125765747
657722.354288484,2973939.064870471,56.350000000,-0.290000000,1.110000000,-0.020000000,0.000446298,-0.001438824,-0.992058843,0.125765585
657722.349182419,2973939.075886481,56.350000000,-0.280000000,1.120000000,-0.030000000,0.000446298,-0.001438824,-0.992058843,0.125765585
