-0.034300000,0.158760000,-0.010780000
-0.244020000,0.132300000,-0.099960000
-0.324380000,0.169540000,-0.379260000
-0.275380000,0.212660000,-0.302820000
-0.211680000,0.210700000,-0.211680000
-0.240100000,0.087220000,-0.006860000
-0.305760000,0.073500000,-0.076440000
-0.426300000,-0.003920000,0.100940000
-0.546840000,0.005880000,-0.026460000
-0.317520000,-0.027440000,0.142100000
-0.152880000,0.080360000,0.104860000
-0.275380000,0.079380000,0.127400000
-0.443940000,0.142100000,-0.014700000
-0.306740000,0.135240000,0.076440000
0.005880000,0.241080000,-0.066640000
-0.014700000,0.217560000,0.075460000
-0.331240000,0.198940000,-0.013720000
-0.293020000,0.131320000,-0.065660000
-0.051940000,0.100940000,-0.236180000
0.125440000,0.140140000,-0.154840000
-0.004900000,0.115640000,-0.222460000
-0.213640000,0.121520000,-0.208740000
-0.159740000,0.113680000,-0.377300000
-0.023520000,0.150920000,-0.214620000
0.076440000,0.204820000,-0.014700000
-0.119560000,0.119560000,0.179340000
-0.220500000,0.085260000,0.258720000
-0.330260000,-0.006860000,0.355740000
-0.265580000,0.105840000,0.377300000
-0.258720000,0.040180000,0.490980000
-0.374360000,0.032340000,0.404740000
-0.483140000,-0.006860000,0.293020000
-0.508620000,-0.028420000,0.203840000
-0.539980000,0.088200000,-0.133280000
-0.460600000,0.233240000,-0.264600000
-0.451780000,0.209720000,-0.399840000
-0.511560000,0.151900000,-0.451780000
-0.444920000,0.253820000,-0.518420000
-0.398860000,0.255780000,-0.621320000
-0.401800000,0.121520000,-0.386120000
-0.357700000,0.157780000,-0.068600000
-0.427280000,0.148960000,-0.054880000
-0.297920000,0.080360000,0.039200000
-0.217560000,0.133280000,-0.031360000
-0.381220000,0.225400000,-0.086240000
-0.403760000,0.172480000,-0.215600000
-0.090160000,-0.031360000,0.130340000
-0.115640000,0.176400000,-0.190120000
-0.180320000,0.209720000,-0.195020000
-0.031360000,0.042140000,0.316540000
-0.286160000,-0.027440000,0.154840000
-0.381220000,0.120540000,0.313600000
0.069580000,0.061740000,0.365540000
0.170520000,0.086240000,0.467460000
-0.380240000,-0.035280000,0.601720000
-0.673260000,-0.007840000,0.550760000
-0.275380000,0.125440000,0.329280000
0.027440000,0.308700000,0.042140000
-0.441980000,0.285180000,-0.048020000
-0.706580000,-0.026460000,0.070560000
-0.176400000,0.191100000,-0.284200000
0.159740000,0.348880000,-0.482160000
-0.112700000,0.025480000,-0.298900000
-0.362600000,0.103880000,-0.468440000
-0.400820000,0.101920000,-0.539000000
-0.202860000,0.096040000,-0.469420000
-0.093100000,-0.060760000,-0.178360000
-0.334180000,0.064680000,0.013720000
-0.437080000,0.046060000,0.047040000
-0.305760000,0.115640000,0.095060000
-0.254800000,0.220500000,-0.033320000
-0.360640000,0.111720000,0.296940000
-0.352800000,0.211680000,0.229320000
-0.314580000,0.197960000,0.244020000
-0.240100000,0.190120000,0.159740000
-0.195020000,0.170520000,-0.071540000
-0.288120000,0.161700000,-0.244020000
-0.404740000,0.098980000,-0.227360000
-0.519400000,0.058800000,-0.173460000
-0.490980000,0.043120000,-0.065660000
-0.357700000,0.202860000,-0.281260000
-0.301840000,0.329280000,0.114660000
-0.731080000,0.522340000,0.087220000
-0.690900000,0.545860000,0.297920000
-0.008820000,0.522340000,0.582120000
0.150920000,0.394940000,0.418460000
-0.350840000,0.393960000,0.294000000
-0.594860000,0.110740000,0.163660000
