26.877497280,112.587005290,56.319000000,-1.980000000,-0.590000000,0.010000000,253.360000000,1.710000000,-0.140000000
26.877497170,112.587004890,56.320000000,-1.970000000,-0.610000000,0.010000000,253.360000000,1.720000000,-0.150000000
26.877497060,112.587004490,56.321000000,-1.970000000,-0.610000000,0.020000000,253.370000000,1.730000000,-0.150000000
26.877496950,112.587004090,56.322000000,-1.980000000,-0.610000000,0.000000000,253.370000000,1.750000000,-0.150000000
26.877496850,112.587003700,56.323000000,-1.970000000,-0.610000000,0.000000000,253.380000000,1.760000000,-0.150000000
26.877496740,112.587003300,56.323000000,-1.970000000,-0.630000000,-0.010000000,253.380000000,1.780000000,-0.140000000
26.877496630,112.587002900,56.323000000,-1.960000000,-0.640000000,-0.010000000,253.390000000,1.800000000,-0.140000000
26.877496510,112.587002500,56.322000000,-1.960000000,-0.640000000,-0.030000000,253.400000000,1.810000000,-0.130000000
26.877496400,112.587002110,56.322000000,-1.960000000,-0.630000000,-0.020000000,253.410000000,1.830000000,-0.120000000
26.877496290,112.587001710,56.321000000,-1.960000000,-0.620000000,-0.010000000,253.410000000,1.840000000,-0.110000000
26.877496190,112.587001320,56.321000000,-1.960000000,-0.610000000,0.000000000,253.420000000,1.850000000,-0.110000000
26.877496080,112.587000920,56.321000000,-1.960000000,-0.600000000,0.000000000,253.420000000,1.850000000,-0.110000000
26.877495970,112.587000530,56.321000000,-1.950000000,-0.610000000,0.010000000,253.430000000,1.850000000,-0.110000000
26.877495870,112.587000140,56.321000000,-1.950000000,-0.600000000,0.000000000,253.430000000,1.850000000,-0.120000000
26.877495760,112.586999740,56.322000000,-1.950000000,-0.590000000,0.010000000,253.430000000,1.840000000,-0.130000000
26.877495660,112.586999350,56.322000000,-1.950000000,-0.590000000,0.000000000,253.440000000,1.820000000,-0.140000000
26.877495560,112.586998960,56.322000000,-1.950000000,-0.570000000,0.000000000,253.440000000,1.810000000,-0.140000000
26.877495460,112.586998560,56.322000000,-1.960000000,-0.570000000,0.000000000,253.440000000,1.790000000,-0.150000000
26.877495360,112.586998160,56.321000000,-1.960000000,-0.560000000,-0.020000000,253.440000000,1.770000000,-0.150000000
26.877495250,112.586997770,56.320000000,-1.960000000,-0.590000000,-0.030000000,253.450000000,1.760000000,-0.150000000
26.877495150,112.586997370,56.320000000,-1.950000000,-0.590000000,-0.010000000,253.450000000,1.750000000,-0.150000000
26.877495040,112.586996980,56.319000000,-1.950000000,-0.600000000,-0.030000000,253.460000000,1.740000000,-0.150000000
26.877494940,112.586996590,56.318000000,-1.950000000,-0.600000000,-0.040000000,253.460000000,1.730000000,-0.150000000
26.877494830,112.586996190,56.318000000,-1.940000000,-0.600000000,-0.020000000,253.470000000,1.720000000,-0.150000000
26.877494730,112.586995800,56.317000000,-1.940000000,-0.580000000,-0.020000000,253.480000000,1.710000000,-0.150000000
26.877494620,112.586995410,56.316000000,-1.940000000,-0.580000000,-0.030000000,253.480000000,1.710000000,-0.150000000
26.877494520,112.586995020,56.316000000,-1.940000000,-0.590000000,-0.040000000,253.480000000,1.710000000,-0.150000000
26.877494420,112.586994630,56.316000000,-1.950000000,-0.570000000,-0.040000000,253.490000000,1.700000000,-0.140000000
26.877494310,112.586994250,56.316000000,-1.940000000,-0.570000000,-0.030000000,253.490000000,1.700000000,-0.140000000
26.877494210,112.586993860,56.317000000,-1.930000000,-0.590000000,-0.020000000,253.500000000,1.690000000,-0.130000000
26.877494100,112.586993480,56.317000000,-1.930000000,-0.610000000,-0.030000000,253.510000000,1.690000000,-0.120000000
26.877494000,112.586993100,56.318000000,-1.940000000,-0.570000000,-0.020000000,253.510000000,1.690000000,-0.110000000
26.877493900,112.586992710,56.318000000,-1.950000000,-0.540000000,-0.010000000,253.510000000,1.680000000,-0.100000000
26.877493800,112.586992330,56.319000000,-1.930000000,-0.560000000,0.010000000,253.510000000,1.690000000,-0.100000000
26.877493700,112.586991940,56.321000000,-1.920000000,-0.580000000,0.040000000,253.510000000,1.690000000,-0.100000000
26.877493600,112.586991560,56.323000000,-1.920000000,-0.570000000,0.020000000,253.520000000,1.690000000,-0.100000000
26.877493500,112.586991170,56.324000000,-1.920000000,-0.550000000,0.040000000,253.520000000,1.700000000,-0.110000000
26.877493410,112.586990780,56.326000000,-1.910000000,-0.570000000,0.040000000,253.520000000,1.700000000,-0.110000000
26.877493310,112.586990390,56.327000000,-1.910000000,-0.590000000,0.020000000,253.520000000,1.710000000,-0.120000000
26.877493200,112.586990000,56.328000000,-1.910000000,-0.610000000,0.000000000,253.530000000,1.710000000,-0.120000000
26.877493100,112.586989610,56.328000000,-1.910000000,-0.580000000,-0.010000000,253.540000000,1.720000000,-0.120000000
26.877493010,112.586989220,56.328000000,-1.920000000,-0.550000000,-0.030000000,253.540000000,1.720000000,-0.120000000
26.877492910,112.586988830,56.328000000,-1.920000000,-0.560000000,-0.040000000,253.540000000,1.720000000,-0.120000000
26.877492810,112.586988440,56.328000000,-1.900000000,-0.590000000,-0.030000000,253.550000000,1.730000000,-0.120000000
26.877492710,112.586988050,56.328000000,-1.910000000,-0.590000000,-0.040000000,253.560000000,1.730000000,-0.110000000
26.877492610,112.586987670,56.328000000,-1.900000000,-0.590000000,-0.020000000,253.570000000,1.730000000,-0.110000000
26.877492500,112.586987280,56.327000000,-1.900000000,-0.590000000,-0.010000000,253.580000000,1.730000000,-0.100000000
26.877492400,112.586986900,56.327000000,-1.900000000,-0.580000000,0.000000000,253.580000000,1.730000000,-0.100000000
26.877492300,112.586986520,56.327000000,-1.900000000,-0.560000000,0.000000000,253.580000000,1.730000000,-0.100000000
26.877492200,112.586986140,56.326000000,-1.900000000,-0.560000000,0.010000000,253.590000000,1.730000000,-0.110000000
26.877492100,112.586985760,56.326000000,-1.900000000,-0.580000000,0.000000000,253.590000000,1.740000000,-0.110000000
26.877491990,112.586985390,56.325000000,-1.880000000,-0.600000000,0.010000000,253.600000000,1.750000000,-0.110000000
26.877491880,112.586985020,56.325000000,-1.880000000,-0.620000000,0.000000000,253.610000000,1.760000000,-0.110000000
26.877491770,112.586984640,56.324000000,-1.880000000,-0.610000000,0.000000000,253.620000000,1.760000000,-0.120000000
26.877491660,112.586984270,56.323000000,-1.880000000,-0.600000000,-0.010000000,253.630000000,1.760000000,-0.120000000
26.877491560,112.586983890,56.321000000,-1.900000000,-0.570000000,-0.040000000,253.640000000,1.760000000,-0.110000000
26.877491460,112.586983510,56.321000000,-1.920000000,-0.530000000,-0.060000000,253.640000000,1.760000000,-0.100000000
26.877491370,112.586983120,56.320000000,-1.920000000,-0.560000000,-0.070000000,253.640000000,1.750000000,-0.090000000
26.877491260,112.586982740,56.319000000,-1.930000000,-0.570000000,-0.090000000,253.640000000,1.740000000,-0.080000000
26.877491160,112.586982350,56.318000000,-1.940000000,-0.550000000,-0.080000000,253.640000000,1.720000000,-0.060000000
26.877491070,112.586981960,56.317000000,-1.950000000,-0.530000000,-0.070000000,253.640000000,1.690000000,-0.040000000
26.877490970,112.586981570,56.316000000,-1.940000000,-0.530000000,-0.050000000,253.640000000,1.680000000,-0.030000000
26.877490880,112.586981180,56.317000000,-1.930000000,-0.550000000,0.000000000,253.640000000,1.670000000,-0.020000000
26.877490780,112.586980790,56.318000000,-1.920000000,-0.560000000,0.010000000,253.640000000,1.660000000,-0.020000000
26.877490680,112.586980410,56.319000000,-1.920000000,-0.540000000,0.040000000,253.640000000,1.650000000,-0.020000000
26.877490580,112.586980020,56.321000000,-1.910000000,-0.540000000,0.050000000,253.640000000,1.630000000,-0.030000000
26.877490480,112.586979630,56.324000000,-1.910000000,-0.550000000,0.060000000,253.640000000,1.620000000,-0.050000000
26.877490380,112.586979250,56.327000000,-1.910000000,-0.560000000,0.050000000,253.650000000,1.610000000,-0.060000000
26.877490280,112.586978860,56.330000000,-1.910000000,-0.540000000,0.040000000,253.650000000,1.610000000,-0.070000000
26.877490190,112.586978470,56.332000000,-1.930000000,-0.540000000,-0.020000000,253.650000000,1.610000000,-0.080000000
26.877490090,112.586978070,56.333000000,-1.940000000,-0.560000000,-0.050000000,253.650000000,1.610000000,-0.080000000
26.877489980,112.586977680,56.333000000,-1.950000000,-0.590000000,-0.090000000,253.650000000,1.620000000,-0.070000000
26.877489880,112.586977280,56.333000000,-1.960000000,-0.600000000,-0.100000000,253.660000000,1.630000000,-0.060000000
26.877489770,112.586976880,56.333000000,-1.960000000,-0.600000000,-0.080000000,253.670000000,1.640000000,-0.050000000
26.877489660,112.586976480,56.333000000,-1.960000000,-0.610000000,-0.080000000,253.680000000,1.650000000,-0.040000000
26.877489560,112.586976080,56.334000000,-1.960000000,-0.610000000,-0.060000000,253.690000000,1.660000000,-0.030000000
26.877489450,112.586975700,56.332000000,-1.960000000,-0.590000000,-0.020000000,253.690000000,1.680000000,-0.030000000
26.877489350,112.586975310,56.331000000,-1.960000000,-0.570000000,0.000000000,253.700000000,1.700000000,-0.030000000
26.877489250,112.586974930,56.330000000,-1.960000000,-0.580000000,0.030000000,253.700000000,1.710000000,-0.030000000
26.877489150,112.586974550,56.330000000,-1.950000000,-0.630000000,0.030000000,253.710000000,1.720000000,-0.030000000
26.877489040,112.586974160,56.329000000,-1.960000000,-0.620000000,0.020000000,253.720000000,1.730000000,-0.030000000
26.877488930,112.586973780,56.328000000,-1.970000000,-0.610000000,0.010000000,253.730000000,1.740000000,-0.030000000
26.877488830,112.586973390,56.327000000,-1.980000000,-0.590000000,0.000000000,253.740000000,1.750000000,-0.020000000
26.877488720,112.586973000,56.325000000,-1.990000000,-0.600000000,-0.010000000,253.740000000,1.770000000,-0.010000000
26.877488620,112.586972600,56.324000000,-1.990000000,-0.610000000,-0.010000000,253.750000000,1.780000000,-0.010000000
26.877488510,112.586972210,56.323000000,-1.990000000,-0.610000000,0.000000000,253.750000000,1.790000000,0.000000000
26.877488410,112.586971810,56.323000000,-1.990000000,-0.610000000,0.000000000,253.750000000,1.800000000,0.000000000
26.877488300,112.586971410,56.323000000,-1.990000000,-0.620000000,0.020000000,253.760000000,1.800000000,0.000000000
26.877488190,112.586971010,56.323000000,-1.980000000,-0.620000000,0.040000000,253.770000000,1.800000000,-0.010000000
26.877488080,112.586970610,56.324000000,-1.990000000,-0.600000000,0.050000000,253.780000000,1.790000000,-0.030000000
26.877487980,112.586970200,56.325000000,-2.000000000,-0.580000000,0.020000000,253.780000000,1.790000000,-0.040000000
26.877487880,112.586969800,56.325000000,-2.020000000,-0.560000000,0.010000000,253.780000000,1.780000000,-0.040000000
26.877487780,112.586969390,56.325000000,-2.020000000,-0.570000000,0.010000000,253.780000000,1.760000000,-0.050000000
26.877487670,112.586968980,56.324000000,-2.020000000,-0.590000000,0.000000000,253.780000000,1.740000000,-0.050000000
26.877487570,112.586968570,56.324000000,-2.030000000,-0.590000000,-0.010000000,253.790000000,1.720000000,-0.050000000
26.877487460,112.586968160,56.323000000,-2.040000000,-0.580000000,-0.030000000,253.790000000,1.700000000,-0.050000000
26.877487360,112.586967750,56.323000000,-2.040000000,-0.570000000,-0.020000000,253.800000000,1.680000000,-0.040000000
26.877487270,112.586967340,56.323000000,-2.040000000,-0.590000000,-0.010000000,253.800000000,1.670000000,-0.030000000
26.877487170,112.586966920,56.323000000,-2.050000000,-0.590000000,-0.020000000,253.810000000,1.670000000,-0.030000000
26.877487080,112.586966510,56.323000000,-2.050000000,-0.590000000,-0.020000000,253.810000000,1.660000000,-0.020000000
26.877486980,112.586966090,56.323000000,-2.050000000,-0.600000000,-0.010000000,253.820000000,1.660000000,-0.020000000
26.877486880,112.586965680,56.324000000,-2.050000000,-0.610000000,-0.010000000,253.820000000,1.660000000,-0.020000000
26.877486780,112.586965260,56.324000000,-2.050000000,-0.620000000,0.000000000,253.830000000,1.670000000,-0.020000000
26.877486680,112.586964850,56.325000000,-2.060000000,-0.610000000,0.000000000,253.830000000,1.680000000,-0.020000000
26.877486580,112.586964430,56.325000000,-2.070000000,-0.580000000,0.000000000,253.830000000,1.680000000,-0.030000000
26.877486490,112.586964010,56.326000000,-2.070000000,-0.600000000,0.000000000,253.840000000,1.690000000,-0.030000000
26.877486380,112.586963600,56.326000000,-2.060000000,-0.610000000,0.000000000,253.840000000,1.690000000,-0.040000000
26.877486270,112.586963180,56.325000000,-2.070000000,-0.620000000,0.010000000,253.850000000,1.690000000,-0.050000000
26.877486160,112.586962770,56.325000000,-2.070000000,-0.600000000,0.000000000,253.860000000,1.690000000,-0.050000000
26.877486050,112.586962360,56.325000000,-2.080000000,-0.610000000,0.010000000,253.860000000,1.700000000,-0.050000000
26.877485940,112.586961940,56.325000000,-2.080000000,-0.610000000,0.020000000,253.870000000,1.710000000,-0.060000000
26.877485820,112.586961530,56.325000000,-2.070000000,-0.630000000,0.020000000,253.870000000,1.710000000,-0.060000000
26.877485710,112.586961110,56.325000000,-2.080000000,-0.640000000,0.010000000,253.880000000,1.720000000,-0.060000000
26.877485590,112.586960690,56.325000000,-2.080000000,-0.640000000,0.000000000,253.890000000,1.720000000,-0.060000000
26.877485480,112.586960280,56.324000000,-2.090000000,-0.640000000,0.000000000,253.900000000,1.720000000,-0.060000000
26.877485360,112.586959860,56.323000000,-2.100000000,-0.630000000,-0.010000000,253.900000000,1.720000000,-0.050000000
26.877485250,112.586959440,56.323000000,-2.100000000,-0.620000000,-0.020000000,253.900000000,1.720000000,-0.050000000
26.877485140,112.586959020,56.323000000,-2.110000000,-0.610000000,-0.030000000,253.910000000,1.720000000,-0.050000000
26.877485030,112.586958600,56.323000000,-2.110000000,-0.620000000,-0.030000000,253.910000000,1.710000000,-0.040000000
26.877484920,112.586958180,56.323000000,-2.110000000,-0.630000000,-0.010000000,253.910000000,1.710000000,-0.050000000
26.877484800,112.586957760,56.323000000,-2.110000000,-0.610000000,0.000000000,253.920000000,1.690000000,-0.050000000
26.877484700,112.586957340,56.324000000,-2.120000000,-0.590000000,0.020000000,253.920000000,1.680000000,-0.060000000
26.877484590,112.586956920,56.324000000,-2.120000000,-0.600000000,0.020000000,253.920000000,1.660000000,-0.070000000
26.877484480,112.586956490,56.325000000,-2.120000000,-0.620000000,0.020000000,253.930000000,1.650000000,-0.070000000
26.877484370,112.586956070,56.326000000,-2.130000000,-0.610000000,0.020000000,253.930000000,1.640000000,-0.080000000
26.877484260,112.586955640,56.327000000,-2.140000000,-0.600000000,0.000000000,253.930000000,1.620000000,-0.080000000
26.877484150,112.586955210,56.327000000,-2.140000000,-0.610000000,0.000000000,253.940000000,1.610000000,-0.090000000
26.877484040,112.586954780,56.326000000,-2.150000000,-0.630000000,-0.020000000,253.950000000,1.600000000,-0.080000000
26.877483940,112.586954340,56.326000000,-2.150000000,-0.620000000,-0.030000000,253.950000000,1.600000000,-0.080000000
26.877483830,112.586953910,56.325000000,-2.150000000,-0.630000000,-0.030000000,253.950000000,1.600000000,-0.070000000
26.877483720,112.586953470,56.324000000,-2.150000000,-0.640000000,-0.030000000,253.960000000,1.600000000,-0.070000000
26.877483610,112.586953030,56.323000000,-2.150000000,-0.640000000,-0.030000000,253.970000000,1.610000000,-0.060000000
26.877483500,112.586952590,56.322000000,-2.160000000,-0.630000000,-0.030000000,253.970000000,1.610000000,-0.060000000
26.877483390,112.586952160,56.322000000,-2.170000000,-0.630000000,-0.020000000,253.970000000,1.620000000,-0.050000000
26.877483280,112.586951720,56.321000000,-2.170000000,-0.640000000,-0.020000000,253.980000000,1.630000000,-0.050000000
26.877483170,112.586951280,56.321000000,-2.170000000,-0.650000000,0.000000000,253.980000000,1.640000000,-0.050000000
26.877483060,112.586950840,56.320000000,-2.180000000,-0.630000000,0.000000000,253.980000000,1.650000000,-0.060000000
26.877482950,112.586950400,56.320000000,-2.190000000,-0.630000000,0.000000000,253.990000000,1.650000000,-0.060000000
26.877482840,112.586949960,56.319000000,-2.200000000,-0.630000000,-0.010000000,253.990000000,1.650000000,-0.060000000
26.877482730,112.586949520,56.319000000,-2.200000000,-0.650000000,-0.010000000,254.000000000,1.650000000,-0.060000000
26.877482610,112.586949080,56.318000000,-2.210000000,-0.640000000,-0.010000000,254.000000000,1.650000000,-0.050000000
26.877482500,112.586948640,56.318000000,-2.220000000,-0.640000000,-0.010000000,254.010000000,1.650000000,-0.050000000
26.877482390,112.586948200,56.317000000,-2.220000000,-0.640000000,0.000000000,254.010000000,1.650000000,-0.050000000
26.877482280,112.586947750,56.317000000,-2.230000000,-0.650000000,-0.010000000,254.020000000,1.650000000,-0.050000000
26.877482160,112.586947310,56.316000000,-2.230000000,-0.650000000,-0.010000000,254.020000000,1.650000000,-0.050000000
26.877482050,112.586946860,56.315000000,-2.240000000,-0.640000000,-0.020000000,254.030000000,1.650000000,-0.050000000
26.877481940,112.586946410,56.315000000,-2.240000000,-0.650000000,-0.020000000,254.030000000,1.650000000,-0.050000000
26.877481820,112.586945960,56.314000000,-2.250000000,-0.660000000,-0.010000000,254.040000000,1.650000000,-0.050000000
26.877481710,112.586945510,56.314000000,-2.260000000,-0.650000000,-0.010000000,254.050000000,1.650000000,-0.050000000
26.877481590,112.586945060,56.313000000,-2.270000000,-0.650000000,-0.010000000,254.050000000,1.650000000,-0.050000000
26.877481480,112.586944610,56.313000000,-2.270000000,-0.660000000,-0.010000000,254.050000000,1.650000000,-0.050000000
26.877481360,112.586944150,56.312000000,-2.270000000,-0.670000000,0.000000000,254.060000000,1.650000000,-0.050000000
26.877481240,112.586943700,56.312000000,-2.280000000,-0.680000000,0.000000000,254.070000000,1.660000000,-0.050000000
26.877481130,112.586943240,56.312000000,-2.290000000,-0.670000000,0.000000000,254.070000000,1.660000000,-0.050000000
26.877481010,112.586942780,56.311000000,-2.290000000,-0.670000000,0.000000000,254.080000000,1.660000000,-0.050000000
26.877480890,112.586942320,56.311000000,-2.300000000,-0.670000000,-0.010000000,254.080000000,1.660000000,-0.050000000
26.877480770,112.586941860,56.311000000,-2.310000000,-0.670000000,-0.030000000,254.090000000,1.660000000,-0.050000000
26.877480660,112.586941390,56.310000000,-2.320000000,-0.660000000,-0.020000000,254.090000000,1.660000000,-0.050000000
26.877480540,112.586940920,56.309000000,-2.320000000,-0.670000000,-0.030000000,254.100000000,1.660000000,-0.050000000
26.877480420,112.586940440,56.309000000,-2.330000000,-0.670000000,-0.020000000,254.100000000,1.650000000,-0.040000000
26.877480300,112.586939970,56.308000000,-2.330000000,-0.670000000,-0.020000000,254.110000000,1.650000000,-0.040000000
26.877480180,112.586939500,56.307000000,-2.340000000,-0.670000000,-0.020000000,254.110000000,1.650000000,-0.050000000
26.877480060,112.586939020,56.307000000,-2.350000000,-0.680000000,-0.010000000,254.120000000,1.650000000,-0.050000000
26.877479940,112.586938540,56.306000000,-2.360000000,-0.680000000,-0.010000000,254.120000000,1.650000000,-0.050000000
26.877479820,112.586938060,56.306000000,-2.360000000,-0.680000000,0.000000000,254.130000000,1.650000000,-0.060000000
26.877479700,112.586937580,56.306000000,-2.360000000,-0.680000000,0.010000000,254.130000000,1.650000000,-0.080000000
26.877479580,112.586937100,56.307000000,-2.370000000,-0.690000000,-0.010000000,254.130000000,1.660000000,-0.090000000
26.877479460,112.586936620,56.308000000,-2.370000000,-0.670000000,0.000000000,254.130000000,1.660000000,-0.100000000
26.877479350,112.586936140,56.309000000,-2.390000000,-0.680000000,-0.040000000,254.140000000,1.660000000,-0.110000000
26.877479230,112.586935650,56.309000000,-2.400000000,-0.680000000,-0.040000000,254.140000000,1.660000000,-0.100000000
26.877479110,112.586935170,56.310000000,-2.390000000,-0.670000000,0.010000000,254.140000000,1.660000000,-0.100000000
26.877478990,112.586934680,56.311000000,-2.410000000,-0.660000000,0.010000000,254.150000000,1.660000000,-0.100000000
26.877478880,112.586934190,56.312000000,-2.420000000,-0.660000000,-0.010000000,254.150000000,1.650000000,-0.090000000
26.877478760,112.586933700,56.313000000,-2.420000000,-0.680000000,0.000000000,254.150000000,1.660000000,-0.080000000
26.877478640,112.586933210,56.314000000,-2.420000000,-0.700000000,0.000000000,254.160000000,1.660000000,-0.070000000
26.877478510,112.586932720,56.316000000,-2.420000000,-0.710000000,0.020000000,254.160000000,1.670000000,-0.060000000
26.877478390,112.586932230,56.316000000,-2.430000000,-0.700000000,0.030000000,254.170000000,1.680000000,-0.060000000
26.877478260,112.586931750,56.317000000,-2.430000000,-0.720000000,0.050000000,254.180000000,1.690000000,-0.060000000
26.877478130,112.586931260,56.318000000,-2.420000000,-0.740000000,0.060000000,254.190000000,1.700000000,-0.060000000
26.877478000,112.586930780,56.320000000,-2.420000000,-0.750000000,0.060000000,254.200000000,1.710000000,-0.070000000
26.877477870,112.586930300,56.321000000,-2.420000000,-0.750000000,0.060000000,254.220000000,1.710000000,-0.080000000
26.877477740,112.586929810,56.322000000,-2.430000000,-0.740000000,0.040000000,254.230000000,1.710000000,-0.100000000
26.877477610,112.586929320,56.322000000,-2.430000000,-0.740000000,0.020000000,254.240000000,1.710000000,-0.110000000
26.877477480,112.586928840,56.322000000,-2.450000000,-0.720000000,-0.030000000,254.240000000,1.710000000,-0.110000000
26.877477350,112.586928340,56.321000000,-2.460000000,-0.700000000,-0.030000000,254.250000000,1.700000000,-0.120000000
26.877477230,112.586927850,56.320000000,-2.460000000,-0.710000000,-0.040000000,254.250000000,1.680000000,-0.120000000
26.877477100,112.586927360,56.320000000,-2.470000000,-0.720000000,-0.040000000,254.260000000,1.660000000,-0.120000000
26.877476980,112.586926860,56.321000000,-2.480000000,-0.690000000,-0.030000000,254.260000000,1.630000000,-0.120000000
26.877476850,112.586926360,56.322000000,-2.500000000,-0.670000000,-0.030000000,254.260000000,1.610000000,-0.110000000
26.877476730,112.586925860,56.323000000,-2.510000000,-0.650000000,-0.020000000,254.260000000,1.590000000,-0.110000000
26.877476610,112.586925350,56.324000000,-2.500000000,-0.700000000,-0.020000000,254.260000000,1.560000000,-0.100000000
26.877476480,112.586924850,56.325000000,-2.500000000,-0.730000000,-0.030000000,254.260000000,1.550000000,-0.090000000
26.877476350,112.586924350,56.326000000,-2.510000000,-0.720000000,-0.050000000,254.270000000,1.530000000,-0.080000000
26.877476230,112.586923840,56.326000000,-2.530000000,-0.680000000,-0.060000000,254.270000000,1.510000000,-0.060000000
26.877476100,112.586923340,56.327000000,-2.530000000,-0.680000000,-0.050000000,254.270000000,1.490000000,-0.050000000
26.877475980,112.586922830,56.327000000,-2.520000000,-0.700000000,-0.040000000,254.270000000,1.480000000,-0.040000000
26.877475850,112.586922330,56.326000000,-2.530000000,-0.710000000,-0.060000000,254.270000000,1.480000000,-0.020000000
26.877475720,112.586921820,56.324000000,-2.530000000,-0.720000000,-0.060000000,254.280000000,1.490000000,-0.010000000
26.877475600,112.586921310,56.322000000,-2.540000000,-0.730000000,-0.050000000,254.280000000,1.500000000,-0.010000000
26.877475470,112.586920800,56.320000000,-2.540000000,-0.720000000,-0.020000000,254.280000000,1.510000000,-0.010000000
26.877475350,112.586920290,56.319000000,-2.540000000,-0.710000000,0.000000000,254.290000000,1.520000000,-0.010000000
26.877475230,112.586919780,56.319000000,-2.550000000,-0.700000000,0.020000000,254.290000000,1.530000000,-0.030000000
26.877475110,112.586919270,56.319000000,-2.550000000,-0.710000000,0.040000000,254.290000000,1.540000000,-0.040000000
26.877474980,112.586918760,56.319000000,-2.550000000,-0.730000000,0.040000000,254.300000000,1.550000000,-0.060000000
26.877474850,112.586918250,56.320000000,-2.540000000,-0.760000000,0.050000000,254.310000000,1.560000000,-0.080000000
26.877474720,112.586917740,56.320000000,-2.540000000,-0.770000000,0.060000000,254.320000000,1.560000000,-0.100000000
26.877474580,112.586917230,56.321000000,-2.540000000,-0.760000000,0.050000000,254.340000000,1.560000000,-0.110000000
26.877474450,112.586916720,56.321000000,-2.540000000,-0.750000000,0.060000000,254.350000000,1.560000000,-0.130000000
26.877474320,112.586916210,56.321000000,-2.560000000,-0.740000000,-0.010000000,254.360000000,1.540000000,-0.130000000
26.877474180,112.586915690,56.320000000,-2.580000000,-0.740000000,-0.050000000,254.370000000,1.530000000,-0.120000000
26.877474050,112.586915170,56.318000000,-2.580000000,-0.730000000,-0.050000000,254.370000000,1.520000000,-0.110000000
26.877473920,112.586914650,56.317000000,-2.590000000,-0.730000000,-0.050000000,254.380000000,1.520000000,-0.090000000
26.877473790,112.586914130,56.315000000,-2.600000000,-0.750000000,-0.060000000,254.380000000,1.510000000,-0.080000000
26.877473660,112.586913610,56.314000000,-2.590000000,-0.750000000,-0.030000000,254.390000000,1.520000000,-0.060000000
26.877473520,112.586913090,56.314000000,-2.600000000,-0.740000000,0.010000000,254.390000000,1.520000000,-0.060000000
26.877473390,112.586912570,56.314000000,-2.610000000,-0.710000000,0.040000000,254.390000000,1.530000000,-0.060000000
26.877473270,112.586912050,56.316000000,-2.600000000,-0.700000000,0.070000000,254.390000000,1.530000000,-0.060000000
